AAR,BYDEL,ALDERSKAT,IETYPE,SOC_GRUPPE,SOCSTIL,PERSONER
2000,2,6,2,1,131,1
2000,2,6,2,1,132,7
2000,2,6,2,1,133,6
2000,2,6,2,1,134,2
2000,2,6,2,1,135,1
2000,2,6,2,1,136,3
2000,2,6,2,3,329,500
2000,2,6,2,3,333,1
2000,2,6,2,3,340,8
2000,2,6,2,3,360,53
2000,2,6,3,1,136,1
2000,2,6,3,3,329,14
2000,2,6,3,3,360,7
2000,3,1,1,1,118,1
2000,3,1,1,1,134,6
2000,3,1,1,1,135,13
2000,3,1,1,1,136,49
2000,3,1,1,3,400,5759
2000,3,1,2,1,134,8
2000,3,1,2,1,135,13
2000,3,1,2,1,136,22
2000,3,1,2,3,340,8
2000,3,1,2,3,400,1081
2000,3,1,3,1,134,10
2000,3,1,3,1,135,11
2000,3,1,3,1,136,25
2000,3,1,3,3,400,4623
2000,3,2,1,1,115,14
2000,3,2,1,1,116,120
2000,3,2,1,1,118,14
2000,3,2,1,1,131,15
2000,3,2,1,1,132,303
2000,3,2,1,1,133,474
2000,3,2,1,1,134,3747
2000,3,2,1,1,135,730
2000,3,2,1,1,136,1840
2000,3,2,1,2,201,63
2000,3,2,1,2,202,76
2000,3,2,1,3,311,12
2000,3,2,1,3,312,15
2000,3,2,1,3,313,50
2000,3,2,1,3,315,62
2000,3,2,1,3,318,2
2000,3,2,1,3,322,1
2000,3,2,1,3,331,4
2000,3,2,1,3,333,4
2000,3,2,1,3,340,158
2000,3,2,1,3,350,1332
2000,3,2,1,3,360,501
2000,3,2,2,1,115,4
2000,3,2,2,1,116,20
2000,3,2,2,1,117,6
2000,3,2,2,1,118,2
2000,3,2,2,1,120,1
2000,3,2,2,1,131,1
2000,3,2,2,1,132,10
2000,3,2,2,1,133,19
2000,3,2,2,1,134,282
2000,3,2,2,1,135,134
2000,3,2,2,1,136,214
2000,3,2,2,2,201,20
2000,3,2,2,2,202,20
2000,3,2,2,3,311,2
2000,3,2,2,3,312,16
2000,3,2,2,3,313,26
2000,3,2,2,3,315,12
2000,3,2,2,3,318,4
2000,3,2,2,3,323,2
2000,3,2,2,3,331,5
2000,3,2,2,3,340,202
2000,3,2,2,3,350,248
2000,3,2,2,3,360,461
2000,3,2,3,1,115,1
2000,3,2,3,1,116,9
2000,3,2,3,1,117,6
2000,3,2,3,1,118,1
2000,3,2,3,1,132,5
2000,3,2,3,1,133,16
2000,3,2,3,1,134,194
2000,3,2,3,1,135,90
2000,3,2,3,1,136,117
2000,3,2,3,2,201,8
2000,3,2,3,2,202,8
2000,3,2,3,3,311,3
2000,3,2,3,3,312,6
2000,3,2,3,3,313,9
2000,3,2,3,3,315,5
2000,3,2,3,3,322,2
2000,3,2,3,3,331,3
2000,3,2,3,3,340,28
2000,3,2,3,3,350,162
2000,3,2,3,3,360,74
2000,3,3,1,1,115,42
2000,3,3,1,1,116,280
2000,3,3,1,1,117,14
2000,3,3,1,1,118,13
2000,3,3,1,1,131,42
2000,3,3,1,1,132,1808
2000,3,3,1,1,133,1766
2000,3,3,1,1,134,3517
2000,3,3,1,1,135,568
2000,3,3,1,1,136,1501
2000,3,3,1,2,201,324
2000,3,3,1,2,202,64
2000,3,3,1,3,311,20
2000,3,3,1,3,312,61
2000,3,3,1,3,313,30
2000,3,3,1,3,315,119
2000,3,3,1,3,318,6
2000,3,3,1,3,322,10
2000,3,3,1,3,323,4
2000,3,3,1,3,331,31
2000,3,3,1,3,340,188
2000,3,3,1,3,350,1002
2000,3,3,1,3,360,272
2000,3,3,2,1,115,17
2000,3,3,2,1,116,49
2000,3,3,2,1,117,8
2000,3,3,2,1,118,5
2000,3,3,2,1,120,2
2000,3,3,2,1,131,5
2000,3,3,2,1,132,57
2000,3,3,2,1,133,66
2000,3,3,2,1,134,241
2000,3,3,2,1,135,152
2000,3,3,2,1,136,223
2000,3,3,2,2,201,100
2000,3,3,2,2,202,36
2000,3,3,2,3,311,2
2000,3,3,2,3,312,37
2000,3,3,2,3,313,46
2000,3,3,2,3,315,20
2000,3,3,2,3,318,8
2000,3,3,2,3,322,6
2000,3,3,2,3,323,7
2000,3,3,2,3,331,3
2000,3,3,2,3,340,440
2000,3,3,2,3,350,86
2000,3,3,2,3,360,398
2000,3,3,3,1,115,2
2000,3,3,3,1,116,6
2000,3,3,3,1,117,3
2000,3,3,3,1,132,8
2000,3,3,3,1,133,12
2000,3,3,3,1,134,64
2000,3,3,3,1,135,11
2000,3,3,3,1,136,20
2000,3,3,3,2,201,10
2000,3,3,3,2,202,3
2000,3,3,3,3,312,3
2000,3,3,3,3,313,2
2000,3,3,3,3,322,3
2000,3,3,3,3,323,1
2000,3,3,3,3,331,3
2000,3,3,3,3,340,14
2000,3,3,3,3,350,12
2000,3,3,3,3,360,22
2000,3,4,1,1,115,169
2000,3,4,1,1,116,582
2000,3,4,1,1,117,50
2000,3,4,1,1,118,44
2000,3,4,1,1,120,10
2000,3,4,1,1,131,266
2000,3,4,1,1,132,3430
2000,3,4,1,1,133,2957
2000,3,4,1,1,134,4896
2000,3,4,1,1,135,1306
2000,3,4,1,1,136,813
2000,3,4,1,2,201,852
2000,3,4,1,2,202,171
2000,3,4,1,3,311,73
2000,3,4,1,3,312,175
2000,3,4,1,3,313,111
2000,3,4,1,3,315,202
2000,3,4,1,3,318,35
2000,3,4,1,3,322,6
2000,3,4,1,3,323,73
2000,3,4,1,3,325,127
2000,3,4,1,3,331,1895
2000,3,4,1,3,333,4
2000,3,4,1,3,340,722
2000,3,4,1,3,350,246
2000,3,4,1,3,360,551
2000,3,4,2,1,115,156
2000,3,4,2,1,116,311
2000,3,4,2,1,117,108
2000,3,4,2,1,118,34
2000,3,4,2,1,120,14
2000,3,4,2,1,131,21
2000,3,4,2,1,132,274
2000,3,4,2,1,133,261
2000,3,4,2,1,134,808
2000,3,4,2,1,135,715
2000,3,4,2,1,136,476
2000,3,4,2,2,201,427
2000,3,4,2,2,202,158
2000,3,4,2,3,311,27
2000,3,4,2,3,312,196
2000,3,4,2,3,313,186
2000,3,4,2,3,315,140
2000,3,4,2,3,318,36
2000,3,4,2,3,322,5
2000,3,4,2,3,323,41
2000,3,4,2,3,325,85
2000,3,4,2,3,331,436
2000,3,4,2,3,340,1456
2000,3,4,2,3,350,56
2000,3,4,2,3,360,856
2000,3,4,3,1,115,2
2000,3,4,3,1,116,1
2000,3,4,3,1,117,1
2000,3,4,3,1,131,1
2000,3,4,3,1,132,25
2000,3,4,3,1,133,20
2000,3,4,3,1,134,29
2000,3,4,3,1,135,9
2000,3,4,3,1,136,7
2000,3,4,3,2,201,3
2000,3,4,3,2,202,4
2000,3,4,3,3,311,1
2000,3,4,3,3,312,2
2000,3,4,3,3,315,3
2000,3,4,3,3,322,1
2000,3,4,3,3,323,1
2000,3,4,3,3,331,6
2000,3,4,3,3,340,4
2000,3,4,3,3,350,2
2000,3,4,3,3,360,11
2000,3,5,1,1,115,7
2000,3,5,1,1,116,32
2000,3,5,1,1,117,1
2000,3,5,1,1,118,1
2000,3,5,1,1,120,1
2000,3,5,1,1,131,12
2000,3,5,1,1,132,57
2000,3,5,1,1,133,58
2000,3,5,1,1,134,114
2000,3,5,1,1,135,48
2000,3,5,1,1,136,10
2000,3,5,1,2,201,14
2000,3,5,1,2,202,2
2000,3,5,1,3,311,1
2000,3,5,1,3,324,542
2000,3,5,1,3,331,757
2000,3,5,1,3,333,24
2000,3,5,1,3,340,17
2000,3,5,1,3,360,73
2000,3,5,2,1,115,3
2000,3,5,2,1,116,5
2000,3,5,2,1,117,2
2000,3,5,2,1,132,4
2000,3,5,2,1,133,3
2000,3,5,2,1,134,11
2000,3,5,2,1,135,9
2000,3,5,2,1,136,6
2000,3,5,2,2,201,2
2000,3,5,2,2,202,5
2000,3,5,2,3,311,1
2000,3,5,2,3,313,1
2000,3,5,2,3,323,1
2000,3,5,2,3,324,116
2000,3,5,2,3,331,172
2000,3,5,2,3,340,44
2000,3,5,2,3,360,34
2000,3,5,3,1,116,1
2000,3,5,3,1,132,1
2000,3,6,1,1,115,6
2000,3,6,1,1,116,29
2000,3,6,1,1,118,1
2000,3,6,1,1,131,5
2000,3,6,1,1,132,14
2000,3,6,1,1,133,11
2000,3,6,1,1,134,39
2000,3,6,1,1,135,19
2000,3,6,1,1,136,13
2000,3,6,1,3,329,5342
2000,3,6,1,3,333,3
2000,3,6,1,3,360,5
2000,3,6,2,1,115,1
2000,3,6,2,1,116,1
2000,3,6,2,1,131,2
2000,3,6,2,1,132,1
2000,3,6,2,1,133,1
2000,3,6,2,3,329,480
2000,3,6,2,3,340,76
2000,3,6,2,3,360,42
2000,3,6,3,1,132,2
2000,3,6,3,3,329,6
2000,3,6,3,3,360,1
2000,4,1,1,1,132,1
2000,4,1,1,1,134,6
2000,4,1,1,1,135,10
2000,4,1,1,1,136,31
2000,4,1,1,3,400,3941
2000,4,1,2,1,134,2
2000,4,1,2,1,135,4
2000,4,1,2,1,136,11
2000,4,1,2,3,400,429
2000,4,1,3,1,134,1
2000,4,1,3,1,135,2
2000,4,1,3,1,136,14
2000,4,1,3,3,400,1612
2000,4,2,1,1,115,6
2000,4,2,1,1,116,90
2000,4,2,1,1,118,6
2000,4,2,1,1,131,9
2000,4,2,1,1,132,167
2000,4,2,1,1,133,309
2000,4,2,1,1,134,2675
2000,4,2,1,1,135,473
2000,4,2,1,1,136,1147
2000,4,2,1,2,201,54
2000,4,2,1,2,202,67
2000,4,2,1,3,311,15
2000,4,2,1,3,312,15
2000,4,2,1,3,313,37
2000,4,2,1,3,315,40
2000,4,2,1,3,318,3
2000,4,2,1,3,322,1
2000,4,2,1,3,323,4
2000,4,2,1,3,331,14
2000,4,2,1,3,333,3
2000,4,2,1,3,340,94
2000,4,2,1,3,350,768
2000,4,2,1,3,360,381
2000,4,2,2,1,115,5
2000,4,2,2,1,116,9
2000,4,2,2,1,118,3
2000,4,2,2,1,120,1
2000,4,2,2,1,132,10
2000,4,2,2,1,133,18
2000,4,2,2,1,134,157
2000,4,2,2,1,135,96
2000,4,2,2,1,136,152
2000,4,2,2,2,201,23
2000,4,2,2,2,202,21
2000,4,2,2,3,311,2
2000,4,2,2,3,312,5
2000,4,2,2,3,313,20
2000,4,2,2,3,315,9
2000,4,2,2,3,318,4
2000,4,2,2,3,322,1
2000,4,2,2,3,323,1
2000,4,2,2,3,331,2
2000,4,2,2,3,340,90
2000,4,2,2,3,350,118
2000,4,2,2,3,360,359
2000,4,2,3,1,115,2
2000,4,2,3,1,116,13
2000,4,2,3,1,117,4
2000,4,2,3,1,118,1
2000,4,2,3,1,132,1
2000,4,2,3,1,133,16
2000,4,2,3,1,134,130
2000,4,2,3,1,135,50
2000,4,2,3,1,136,107
2000,4,2,3,2,201,14
2000,4,2,3,2,202,10
2000,4,2,3,3,312,5
2000,4,2,3,3,313,1
2000,4,2,3,3,315,3
2000,4,2,3,3,318,4
2000,4,2,3,3,331,6
2000,4,2,3,3,340,16
2000,4,2,3,3,350,107
2000,4,2,3,3,360,51
2000,4,3,1,1,115,30
2000,4,3,1,1,116,195
2000,4,3,1,1,117,9
2000,4,3,1,1,118,24
2000,4,3,1,1,131,46
2000,4,3,1,1,132,1180
2000,4,3,1,1,133,1112
2000,4,3,1,1,134,2684
2000,4,3,1,1,135,481
2000,4,3,1,1,136,1045
2000,4,3,1,2,201,260
2000,4,3,1,2,202,35
2000,4,3,1,3,311,18
2000,4,3,1,3,312,66
2000,4,3,1,3,313,26
2000,4,3,1,3,315,96
2000,4,3,1,3,318,13
2000,4,3,1,3,322,7
2000,4,3,1,3,323,8
2000,4,3,1,3,331,20
2000,4,3,1,3,340,139
2000,4,3,1,3,350,720
2000,4,3,1,3,360,246
2000,4,3,2,1,115,7
2000,4,3,2,1,116,25
2000,4,3,2,1,117,5
2000,4,3,2,1,118,4
2000,4,3,2,1,131,1
2000,4,3,2,1,132,52
2000,4,3,2,1,133,51
2000,4,3,2,1,134,196
2000,4,3,2,1,135,122
2000,4,3,2,1,136,185
2000,4,3,2,2,201,63
2000,4,3,2,2,202,13
2000,4,3,2,3,311,5
2000,4,3,2,3,312,28
2000,4,3,2,3,313,21
2000,4,3,2,3,315,18
2000,4,3,2,3,318,13
2000,4,3,2,3,322,3
2000,4,3,2,3,323,4
2000,4,3,2,3,331,2
2000,4,3,2,3,340,130
2000,4,3,2,3,350,51
2000,4,3,2,3,360,323
2000,4,3,3,1,115,4
2000,4,3,3,1,116,2
2000,4,3,3,1,117,1
2000,4,3,3,1,132,13
2000,4,3,3,1,133,18
2000,4,3,3,1,134,45
2000,4,3,3,1,135,15
2000,4,3,3,1,136,25
2000,4,3,3,2,201,11
2000,4,3,3,2,202,3
2000,4,3,3,3,312,5
2000,4,3,3,3,313,1
2000,4,3,3,3,315,3
2000,4,3,3,3,322,1
2000,4,3,3,3,323,1
2000,4,3,3,3,331,2
2000,4,3,3,3,340,7
2000,4,3,3,3,350,11
2000,4,3,3,3,360,12
2000,4,4,1,1,115,129
2000,4,4,1,1,116,477
2000,4,4,1,1,117,45
2000,4,4,1,1,118,31
2000,4,4,1,1,120,4
2000,4,4,1,1,131,181
2000,4,4,1,1,132,2562
2000,4,4,1,1,133,2035
2000,4,4,1,1,134,3869
2000,4,4,1,1,135,1197
2000,4,4,1,1,136,740
2000,4,4,1,2,201,683
2000,4,4,1,2,202,126
2000,4,4,1,3,311,44
2000,4,4,1,3,312,132
2000,4,4,1,3,313,82
2000,4,4,1,3,315,191
2000,4,4,1,3,318,23
2000,4,4,1,3,322,14
2000,4,4,1,3,323,49
2000,4,4,1,3,325,134
2000,4,4,1,3,331,1424
2000,4,4,1,3,333,6
2000,4,4,1,3,340,711
2000,4,4,1,3,350,198
2000,4,4,1,3,360,453
2000,4,4,2,1,115,65
2000,4,4,2,1,116,144
2000,4,4,2,1,117,60
2000,4,4,2,1,118,21
2000,4,4,2,1,120,8
2000,4,4,2,1,131,5
2000,4,4,2,1,132,193
2000,4,4,2,1,133,141
2000,4,4,2,1,134,588
2000,4,4,2,1,135,505
2000,4,4,2,1,136,402
2000,4,4,2,2,201,294
2000,4,4,2,2,202,70
2000,4,4,2,3,311,10
2000,4,4,2,3,312,138
2000,4,4,2,3,313,64
2000,4,4,2,3,315,48
2000,4,4,2,3,318,12
2000,4,4,2,3,322,11
2000,4,4,2,3,323,26
2000,4,4,2,3,325,73
2000,4,4,2,3,331,227
2000,4,4,2,3,340,595
2000,4,4,2,3,350,42
2000,4,4,2,3,360,616
2000,4,4,3,1,115,2
2000,4,4,3,1,116,3
2000,4,4,3,1,117,1
2000,4,4,3,1,118,2
2000,4,4,3,1,132,14
2000,4,4,3,1,133,18
2000,4,4,3,1,134,23
2000,4,4,3,1,135,5
2000,4,4,3,1,136,12
2000,4,4,3,2,201,6
2000,4,4,3,3,311,1
2000,4,4,3,3,312,1
2000,4,4,3,3,313,1
2000,4,4,3,3,315,1
2000,4,4,3,3,323,1
2000,4,4,3,3,331,5
2000,4,4,3,3,340,6
2000,4,4,3,3,350,3
2000,4,4,3,3,360,5
2000,4,5,1,1,115,8
2000,4,5,1,1,116,20
2000,4,5,1,1,117,5
2000,4,5,1,1,118,2
2000,4,5,1,1,120,3
2000,4,5,1,1,131,8
2000,4,5,1,1,132,30
2000,4,5,1,1,133,27
2000,4,5,1,1,134,118
2000,4,5,1,1,135,40
2000,4,5,1,1,136,11
2000,4,5,1,2,201,16
2000,4,5,1,2,202,1
2000,4,5,1,3,311,2
2000,4,5,1,3,323,2
2000,4,5,1,3,324,492
2000,4,5,1,3,331,639
2000,4,5,1,3,333,17
2000,4,5,1,3,340,13
2000,4,5,1,3,360,52
2000,4,5,2,1,115,2
2000,4,5,2,1,116,2
2000,4,5,2,1,117,1
2000,4,5,2,1,120,1
2000,4,5,2,1,132,4
2000,4,5,2,1,133,4
2000,4,5,2,1,134,9
2000,4,5,2,1,135,11
2000,4,5,2,1,136,3
2000,4,5,2,2,201,3
2000,4,5,2,2,202,1
2000,4,5,2,3,324,109
2000,4,5,2,3,331,101
2000,4,5,2,3,340,20
2000,4,5,2,3,360,31
2000,4,5,3,1,134,1
2000,4,5,3,3,324,1
2000,4,5,3,3,331,3
2000,4,5,3,3,360,1
2000,4,6,1,1,115,4
2000,4,6,1,1,116,13
2000,4,6,1,1,131,4
2000,4,6,1,1,132,9
2000,4,6,1,1,133,12
2000,4,6,1,1,134,38
2000,4,6,1,1,135,12
2000,4,6,1,1,136,10
2000,4,6,1,3,324,1
2000,4,6,1,3,329,3987
2000,4,6,1,3,333,1
2000,4,6,1,3,340,1
2000,4,6,1,3,360,5
2000,4,6,2,1,116,1
2000,4,6,2,1,131,1
2000,4,6,2,1,133,1
2000,4,6,2,1,134,1
2000,4,6,2,1,135,2
2000,4,6,2,3,329,286
2000,4,6,2,3,340,12
2000,4,6,2,3,360,29
2000,4,6,3,3,329,8
2000,4,6,3,3,340,1
2000,5,1,1,1,132,2
2000,5,1,1,1,134,13
2000,5,1,1,1,135,24
2000,5,1,1,1,136,87
2000,5,1,1,3,340,1
2000,5,1,1,3,400,5593
2000,5,1,2,1,134,1
2000,5,1,2,1,135,1
2000,5,1,2,1,136,13
2000,5,1,2,3,340,5
2000,5,1,2,3,400,423
2000,5,1,3,1,134,4
2000,5,1,3,1,135,8
2000,5,1,3,1,136,18
2000,5,1,3,3,400,1437
2000,5,2,1,1,115,4
2000,5,2,1,1,116,40
2000,5,2,1,1,117,1
2000,5,2,1,1,118,6
2000,5,2,1,1,131,14
2000,5,2,1,1,132,91
2000,5,2,1,1,133,266
2000,5,2,1,1,134,2164
2000,5,2,1,1,135,390
2000,5,2,1,1,136,752
2000,5,2,1,2,201,46
2000,5,2,1,2,202,47
2000,5,2,1,3,311,10
2000,5,2,1,3,312,7
2000,5,2,1,3,313,6
2000,5,2,1,3,315,36
2000,5,2,1,3,318,1
2000,5,2,1,3,322,1
2000,5,2,1,3,331,11
2000,5,2,1,3,333,7
2000,5,2,1,3,340,88
2000,5,2,1,3,350,500
2000,5,2,1,3,360,233
2000,5,2,2,1,115,1
2000,5,2,2,1,116,8
2000,5,2,2,1,118,1
2000,5,2,2,1,132,3
2000,5,2,2,1,133,9
2000,5,2,2,1,134,103
2000,5,2,2,1,135,57
2000,5,2,2,1,136,83
2000,5,2,2,2,201,9
2000,5,2,2,2,202,17
2000,5,2,2,3,311,2
2000,5,2,2,3,312,4
2000,5,2,2,3,313,4
2000,5,2,2,3,315,11
2000,5,2,2,3,318,1
2000,5,2,2,3,322,2
2000,5,2,2,3,323,1
2000,5,2,2,3,331,3
2000,5,2,2,3,340,57
2000,5,2,2,3,350,95
2000,5,2,2,3,360,221
2000,5,2,3,1,115,2
2000,5,2,3,1,116,7
2000,5,2,3,1,131,1
2000,5,2,3,1,133,13
2000,5,2,3,1,134,96
2000,5,2,3,1,135,49
2000,5,2,3,1,136,64
2000,5,2,3,2,201,5
2000,5,2,3,2,202,1
2000,5,2,3,3,313,1
2000,5,2,3,3,315,2
2000,5,2,3,3,322,1
2000,5,2,3,3,323,1
2000,5,2,3,3,340,6
2000,5,2,3,3,350,68
2000,5,2,3,3,360,43
2000,5,3,1,1,115,17
2000,5,3,1,1,116,65
2000,5,3,1,1,117,7
2000,5,3,1,1,118,5
2000,5,3,1,1,120,2
2000,5,3,1,1,131,27
2000,5,3,1,1,132,515
2000,5,3,1,1,133,785
2000,5,3,1,1,134,1870
2000,5,3,1,1,135,230
2000,5,3,1,1,136,410
2000,5,3,1,2,201,111
2000,5,3,1,2,202,26
2000,5,3,1,3,311,7
2000,5,3,1,3,312,14
2000,5,3,1,3,313,2
2000,5,3,1,3,315,36
2000,5,3,1,3,318,14
2000,5,3,1,3,322,5
2000,5,3,1,3,323,6
2000,5,3,1,3,331,35
2000,5,3,1,3,340,78
2000,5,3,1,3,350,183
2000,5,3,1,3,360,110
2000,5,3,2,1,115,5
2000,5,3,2,1,116,13
2000,5,3,2,1,117,9
2000,5,3,2,1,131,1
2000,5,3,2,1,132,14
2000,5,3,2,1,133,37
2000,5,3,2,1,134,75
2000,5,3,2,1,135,78
2000,5,3,2,1,136,70
2000,5,3,2,2,201,38
2000,5,3,2,2,202,9
2000,5,3,2,3,311,2
2000,5,3,2,3,312,8
2000,5,3,2,3,313,1
2000,5,3,2,3,315,9
2000,5,3,2,3,318,8
2000,5,3,2,3,322,5
2000,5,3,2,3,323,1
2000,5,3,2,3,331,4
2000,5,3,2,3,340,84
2000,5,3,2,3,350,23
2000,5,3,2,3,360,155
2000,5,3,3,1,116,2
2000,5,3,3,1,118,1
2000,5,3,3,1,131,1
2000,5,3,3,1,132,5
2000,5,3,3,1,133,6
2000,5,3,3,1,134,36
2000,5,3,3,1,135,4
2000,5,3,3,1,136,11
2000,5,3,3,2,201,8
2000,5,3,3,2,202,3
2000,5,3,3,3,312,3
2000,5,3,3,3,323,1
2000,5,3,3,3,340,4
2000,5,3,3,3,350,5
2000,5,3,3,3,360,7
2000,5,4,1,1,115,182
2000,5,4,1,1,116,387
2000,5,4,1,1,117,45
2000,5,4,1,1,118,21
2000,5,4,1,1,120,23
2000,5,4,1,1,131,287
2000,5,4,1,1,132,2249
2000,5,4,1,1,133,2522
2000,5,4,1,1,134,4816
2000,5,4,1,1,135,1083
2000,5,4,1,1,136,534
2000,5,4,1,2,201,501
2000,5,4,1,2,202,85
2000,5,4,1,3,311,36
2000,5,4,1,3,312,92
2000,5,4,1,3,313,11
2000,5,4,1,3,315,118
2000,5,4,1,3,318,15
2000,5,4,1,3,322,4
2000,5,4,1,3,323,38
2000,5,4,1,3,325,142
2000,5,4,1,3,331,1244
2000,5,4,1,3,333,3
2000,5,4,1,3,340,380
2000,5,4,1,3,350,97
2000,5,4,1,3,360,389
2000,5,4,2,1,115,60
2000,5,4,2,1,116,110
2000,5,4,2,1,117,44
2000,5,4,2,1,118,14
2000,5,4,2,1,120,6
2000,5,4,2,1,131,6
2000,5,4,2,1,132,168
2000,5,4,2,1,133,120
2000,5,4,2,1,134,406
2000,5,4,2,1,135,304
2000,5,4,2,1,136,163
2000,5,4,2,2,201,185
2000,5,4,2,2,202,36
2000,5,4,2,3,311,11
2000,5,4,2,3,312,74
2000,5,4,2,3,313,25
2000,5,4,2,3,315,52
2000,5,4,2,3,318,12
2000,5,4,2,3,322,1
2000,5,4,2,3,323,12
2000,5,4,2,3,325,41
2000,5,4,2,3,331,159
2000,5,4,2,3,340,303
2000,5,4,2,3,350,8
2000,5,4,2,3,360,448
2000,5,4,3,1,117,1
2000,5,4,3,1,131,2
2000,5,4,3,1,132,9
2000,5,4,3,1,133,10
2000,5,4,3,1,134,13
2000,5,4,3,1,135,5
2000,5,4,3,1,136,3
2000,5,4,3,2,201,3
2000,5,4,3,2,202,4
2000,5,4,3,3,312,1
2000,5,4,3,3,315,1
2000,5,4,3,3,322,1
2000,5,4,3,3,331,4
2000,5,4,3,3,340,2
2000,5,4,3,3,350,1
2000,5,4,3,3,360,2
2000,5,5,1,1,115,14
2000,5,5,1,1,116,31
2000,5,5,1,1,117,3
2000,5,5,1,1,118,3
2000,5,5,1,1,120,3
2000,5,5,1,1,131,19
2000,5,5,1,1,132,68
2000,5,5,1,1,133,66
2000,5,5,1,1,134,192
2000,5,5,1,1,135,51
2000,5,5,1,1,136,15
2000,5,5,1,2,201,18
2000,5,5,1,2,202,1
2000,5,5,1,3,323,1
2000,5,5,1,3,324,876
2000,5,5,1,3,331,635
2000,5,5,1,3,333,28
2000,5,5,1,3,340,9
2000,5,5,1,3,360,72
2000,5,5,2,1,116,3
2000,5,5,2,1,132,2
2000,5,5,2,1,133,3
2000,5,5,2,1,134,11
2000,5,5,2,1,135,6
2000,5,5,2,1,136,3
2000,5,5,2,2,201,4
2000,5,5,2,2,202,1
2000,5,5,2,3,324,67
2000,5,5,2,3,331,54
2000,5,5,2,3,333,1
2000,5,5,2,3,340,8
2000,5,5,2,3,360,17
2000,5,5,3,3,331,2
2000,5,6,1,1,115,9
2000,5,6,1,1,116,34
2000,5,6,1,1,120,3
2000,5,6,1,1,131,8
2000,5,6,1,1,132,19
2000,5,6,1,1,133,25
2000,5,6,1,1,134,48
2000,5,6,1,1,135,33
2000,5,6,1,1,136,12
2000,5,6,1,3,329,6541
2000,5,6,1,3,333,1
2000,5,6,1,3,360,14
2000,5,6,2,1,132,2
2000,5,6,2,1,133,1
2000,5,6,2,1,134,1
2000,5,6,2,1,135,1
2000,5,6,2,1,136,1
2000,5,6,2,3,329,287
2000,5,6,2,3,340,20
2000,5,6,2,3,360,16
2000,5,6,3,3,329,3
2000,6,1,1,1,133,1
2000,6,1,1,1,134,12
2000,6,1,1,1,135,23
2000,6,1,1,1,136,80
2000,6,1,1,3,400,4880
2000,6,1,2,1,134,1
2000,6,1,2,1,136,2
2000,6,1,2,3,400,106
2000,6,1,3,1,134,3
2000,6,1,3,1,136,2
2000,6,1,3,3,400,393
2000,6,2,1,1,115,7
2000,6,2,1,1,116,36
2000,6,2,1,1,118,1
2000,6,2,1,1,120,1
2000,6,2,1,1,131,9
2000,6,2,1,1,132,83
2000,6,2,1,1,133,236
2000,6,2,1,1,134,1683
2000,6,2,1,1,135,312
2000,6,2,1,1,136,605
2000,6,2,1,2,201,39
2000,6,2,1,2,202,5
2000,6,2,1,3,311,4
2000,6,2,1,3,312,6
2000,6,2,1,3,313,15
2000,6,2,1,3,315,32
2000,6,2,1,3,318,4
2000,6,2,1,3,323,1
2000,6,2,1,3,331,8
2000,6,2,1,3,333,7
2000,6,2,1,3,340,63
2000,6,2,1,3,350,492
2000,6,2,1,3,360,170
2000,6,2,2,1,116,4
2000,6,2,2,1,117,1
2000,6,2,2,1,132,2
2000,6,2,2,1,133,4
2000,6,2,2,1,134,56
2000,6,2,2,1,135,29
2000,6,2,2,1,136,47
2000,6,2,2,2,201,3
2000,6,2,2,2,202,3
2000,6,2,2,3,313,3
2000,6,2,2,3,315,2
2000,6,2,2,3,331,1
2000,6,2,2,3,340,19
2000,6,2,2,3,350,30
2000,6,2,2,3,360,93
2000,6,2,3,1,116,2
2000,6,2,3,1,117,1
2000,6,2,3,1,131,1
2000,6,2,3,1,132,2
2000,6,2,3,1,133,2
2000,6,2,3,1,134,34
2000,6,2,3,1,135,15
2000,6,2,3,1,136,12
2000,6,2,3,2,201,3
2000,6,2,3,3,312,1
2000,6,2,3,3,315,1
2000,6,2,3,3,318,1
2000,6,2,3,3,340,1
2000,6,2,3,3,350,17
2000,6,2,3,3,360,15
2000,6,3,1,1,115,24
2000,6,3,1,1,116,50
2000,6,3,1,1,117,7
2000,6,3,1,1,118,3
2000,6,3,1,1,131,27
2000,6,3,1,1,132,466
2000,6,3,1,1,133,642
2000,6,3,1,1,134,1457
2000,6,3,1,1,135,177
2000,6,3,1,1,136,278
2000,6,3,1,2,201,69
2000,6,3,1,2,202,7
2000,6,3,1,3,311,6
2000,6,3,1,3,312,20
2000,6,3,1,3,313,10
2000,6,3,1,3,315,29
2000,6,3,1,3,318,7
2000,6,3,1,3,322,2
2000,6,3,1,3,323,6
2000,6,3,1,3,331,10
2000,6,3,1,3,340,45
2000,6,3,1,3,350,149
2000,6,3,1,3,360,77
2000,6,3,2,1,115,4
2000,6,3,2,1,116,5
2000,6,3,2,1,117,2
2000,6,3,2,1,118,2
2000,6,3,2,1,120,1
2000,6,3,2,1,131,1
2000,6,3,2,1,132,18
2000,6,3,2,1,133,27
2000,6,3,2,1,134,65
2000,6,3,2,1,135,40
2000,6,3,2,1,136,42
2000,6,3,2,2,201,15
2000,6,3,2,2,202,1
2000,6,3,2,3,311,1
2000,6,3,2,3,312,6
2000,6,3,2,3,313,2
2000,6,3,2,3,315,4
2000,6,3,2,3,318,2
2000,6,3,2,3,323,3
2000,6,3,2,3,331,1
